Time,Volt
3.30E-07,-8.00E-02
3.32E-07,-8.00E-02
3.34E-07,9.54E-07
3.36E-07,9.54E-07
3.38E-07,9.54E-07
3.40E-07,-8.00E-02
3.42E-07,-8.00E-02
3.44E-07,9.54E-07
3.46E-07,9.54E-07
3.48E-07,9.54E-07
3.50E-07,-8.00E-02
3.52E-07,-8.00E-02
3.54E-07,9.54E-07
3.56E-07,9.54E-07
3.58E-07,9.54E-07
3.60E-07,-8.00E-02
3.62E-07,-8.00E-02
3.64E-07,-8.00E-02
3.66E-07,9.54E-07
3.68E-07,9.54E-07
3.70E-07,-8.00E-02
3.72E-07,-8.00E-02
3.74E-07,9.54E-07
3.76E-07,9.54E-07
3.78E-07,9.54E-07
3.80E-07,-8.00E-02
3.82E-07,-8.00E-02
3.84E-07,9.54E-07
3.86E-07,9.54E-07
3.88E-07,9.54E-07
3.90E-07,9.54E-07
3.92E-07,-8.00E-02
3.94E-07,9.54E-07
3.96E-07,9.54E-07
3.98E-07,9.54E-07
4.00E-07,-8.00E-02
4.02E-07,-8.00E-02
4.04E-07,9.54E-07
4.06E-07,9.54E-07
4.08E-07,9.54E-07
4.10E-07,-8.00E-02
4.12E-07,-8.00E-02
4.14E-07,9.54E-07
4.16E-07,9.54E-07
4.18E-07,9.54E-07
4.20E-07,9.54E-07
4.22E-07,-8.00E-02
4.24E-07,9.54E-07
4.26E-07,9.54E-07
4.28E-07,9.54E-07
4.30E-07,-8.00E-02
4.32E-07,-8.00E-02
4.34E-07,9.54E-07
4.36E-07,9.54E-07
4.38E-07,9.54E-07
4.40E-07,-8.00E-02
4.42E-07,9.54E-07
4.44E-07,9.54E-07
4.46E-07,9.54E-07
4.48E-07,9.54E-07
4.50E-07,-8.00E-02
4.52E-07,-8.00E-02
4.54E-07,9.54E-07
4.56E-07,9.54E-07
4.58E-07,9.54E-07
4.60E-07,-8.00E-02
4.62E-07,-8.00E-02
4.64E-07,9.54E-07
4.66E-07,9.54E-07
4.68E-07,9.54E-07
4.70E-07,-8.00E-02
4.72E-07,-8.00E-02
4.74E-07,9.54E-07
4.76E-07,9.54E-07
4.78E-07,9.54E-07
4.80E-07,-8.00E-02
4.82E-07,-8.00E-02
4.84E-07,-8.00E-02
4.86E-07,9.54E-07
4.88E-07,9.54E-07
4.90E-07,-8.00E-02
4.92E-07,9.54E-07
4.94E-07,9.54E-07
4.96E-07,9.54E-07
4.98E-07,9.54E-07
